GUID,ชื่อพรรค,คำนำหน้าชื่อ,ชื่อ,นามสกุล,ลำดับบัญชีรายชื่อ,อายุ,การศึกษาสูงสุด,อาชีพล่าสุด,ประกาศ/ไม่ประกาศ
BC0C833D-5089-4909-870B-C8D848E863EB,เศรษฐกิจใหม่,นาย,ทักษิณ,กิณรีย์,41,51,ปริญญาตรี,ทนายความ,ไม่ประกาศ
E5330E94-7C04-4485-9E4B-F0A3185183DA,เศรษฐกิจใหม่,นางสาว,ณฐมน,ฐิติชญานัน,42,32,ปริญญาตรี,ประกอบธุรกิจส่วนตัว,ประกาศ
D6CB1538-EE7A-4110-BAFA-7CBF6B1F282D,เศรษฐกิจใหม่,นาย,จิตประสงค์,หนูชัยแก้ว,43,60,ปริญญาโท,เกษตรกร (ทำนา),ประกาศ
78BF92EC-C59D-4AC0-BA12-691796556361,เศรษฐกิจใหม่,นาย,ชูพิศ,แพลนสัมฤทธิ์,44,59,ต่ำกว่าปริญญาตรี,รับจ้าง-ค้าขาย,ประกาศ
1550A201-1DCA-4B18-8BEF-AC2BB6CA6922,เศรษฐกิจใหม่,นาง,สุรส,เนื่องชมภู,45,61,ปริญญาเอก,รับราชการครู,ประกาศ
8D8B91C7-AE1B-4B73-B78E-B601CB59A8A1,เศรษฐกิจใหม่,นาง,แพรวพรรณ,พริ้งพร้อม,46,55,ปริญญาเอก,อาจารย์ประจำมหาวิทยาลัยเอกชน,ประกาศ
2CC524D8-FC4B-40E9-A672-12E8DE4CCEC7,เศรษฐกิจใหม่,นาย,คเณศ,จำนงค์ธรรม,47,55,ปริญญาตรี,อิสระ,ประกาศ
2F7C2652-03D9-43E4-A5A4-8B45A0C99616,เศรษฐกิจใหม่,นาย,ชัยยงค์,ถียัง,48,60,ปริญญาโท,ข้าราชการครู,ประกาศ
3BED6A26-740F-45EA-B26B-0A7152AC45A4,เศรษฐกิจใหม่,นาย,นคร,อุนจะนำ,49,57,ปริญญาตรี,เกษตรกร,ประกาศ
8CB08B08-AA6E-4387-B3C9-C0A38BDCAB3C,เศรษฐกิจใหม่,นางสาว,พิชญาณีย์,มะโรงจันทร์,50,53,ปริญญาตรี,วิทยากร พิธีกร,ไม่ประกาศ
C466B435-703D-445A-A5D2-85EEF73759FA,เศรษฐกิจใหม่,นาย,อำนวย,งามเทศ,51,66,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
EAA44A75-2FC4-4BDC-949A-9620E1EB53D4,เศรษฐกิจใหม่,นาง,พัทธวรรณ,เกียรตินันทวิมล,52,39,ปริญญาตรี,พนักงานบริษัท,ประกาศ
D7697F35-B78E-44C4-9D7C-5F6751985656,เศรษฐกิจใหม่,นาย,ฉัตรชัย,คำใส,53,58,ปริญญาตรี,ทนายความ,ประกาศ
A8C5C42C-6A66-4102-9608-73A76AB4B753,เศรษฐกิจใหม่,นาง,แขไข,ฐิติชญานัน,54,62,ปริญญาตรี,ค้าขาย,ประกาศ
1D04A31D-DBC4-4D2C-AE57-CC6910EE0180,เศรษฐกิจใหม่,นาย,ธนพงศ์,เนื่องนา,55,59,ปริญญาโท,รับราชการครู,ประกาศ
A54FB9A6-F34F-478A-A0D3-A4991BE9777F,เศรษฐกิจใหม่,นาย,วรงค์กรณ์,สมศรี,56,58,ปริญญาโท,พนักงานของรัฐ กศน.,ประกาศ
F83AF5A0-0BCE-4285-8111-88A5020C2589,เศรษฐกิจใหม่,นาย,คมสันต์,ม่วงเกิน,57,67,ปริญญาตรี,รับราชการครูชำนาญพิเศษ,ประกาศ
3007C53D-8B47-4B6C-A292-1ED0F1B081AC,เศรษฐกิจใหม่,พันตำรวจเอก,เฉลิมเกียรติ,กีรติบุญมานนท์,58,75,ปริญญาโท,ข้าราชการ,ประกาศ
B2DFECAE-9D0B-4D07-A4C4-4A72EA6E2ADE,เศรษฐกิจใหม่,นางสาว,ภัทราพร,บุญหนุน,59,40,ต่ำกว่าปริญญาตรี,นักธุรกิจ ตำแหน่งผู้ประกอบกิจการ,ประกาศ
3BF3FCBF-C8B3-416F-BE0C-073DBAD2FD33,เศรษฐกิจใหม่,นาย,สรรค์,ศักดิ์ยโส,60,60,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
93C16D9A-80E4-423A-BF6F-568F9DEC7DA4,เศรษฐกิจใหม่,ร้อยโท,สมชาย,ยุซิ,61,72,ปริญญาเอก,อาจารย์,ไม่ประกาศ
31999605-39B2-4A36-8ADD-31B3A8732F23,เศรษฐกิจใหม่,นางสาว,ณัฐชรัตน์,ทวีโชติวรรัชต์,62,58,ปริญญาโท,ผู้ประนีประนอมประจำศาล,ประกาศ
F57FAD14-8D20-477E-A77A-7D14AECF5854,เศรษฐกิจใหม่,นาย,ธนวรรธน์,พามี,63,54,ปริญญาตรี,ทนาย,ประกาศ
D1FEBF5D-19E5-4E9D-B3AF-E5309ACDBC58,เศรษฐกิจใหม่,นาย,กิตติชยานันท์,สร้อยเสนา,64,51,ปริญญาโท,ไม่ระบุ,ประกาศ
C36BD147-BC9E-44B4-B693-7B2961E07224,เศรษฐกิจใหม่,นาย,เกรียงศักดิ์,แก้วสืบ,65,55,ปริญญาโท,ธุรกิจส่วนตัว,ประกาศ
32066097-8069-4862-8252-7DD79D19C5D4,เศรษฐกิจใหม่,นาย,จันทร์ดี,เอกศรี,66,53,ต่ำกว่าปริญญาตรี,ผู้บริหารท้องถิ่น 2540-2560,ประกาศ
43069637-A2AB-4565-B9B3-CB56761D901F,เศรษฐกิจใหม่,นาย,สายชล,สุริยันต์,67,67,ต่ำกว่าปริญญาตรี,ขายปุ๋ย,ไม่ประกาศ
8E6E4B2D-F997-4BDD-95ED-5B607F109D93,เศรษฐกิจใหม่,นาย,อชิตพล,อินทร์ไชย,68,25,ปริญญาตรี,พนักงานของรัฐ,ไม่ประกาศ
2D5DC3C4-BFAF-4749-BB2E-9FD077620775,เศรษฐกิจใหม่,นาย,ปริภัทร,จินดาโกมุท,69,53,ปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
FEE75CC5-ACB5-4E1E-97D6-6A0252164CF7,เศรษฐกิจใหม่,นางสาว,นภัสวรรณ,เปียสวน,70,50,ต่ำกว่าปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
1998D9CE-C1F1-41A8-9EE2-522EA0EBF9F2,เศรษฐกิจใหม่,นาย,รุ่งโรจน์,เรียนเพชร,71,43,ปริญญาตรี,ผู้รับใบอนุญาตโรงเรียนเอกชนนอกระบบ,ประกาศ
DB95C87C-B6EB-43E8-84CD-0A265EC2FDD2,เศรษฐกิจใหม่,นาย,คำพอง,ทานิสุด,72,46,ต่ำกว่าปริญญาตรี,ทำไร่ ทำนา,ประกาศ
2ECE32C1-BBD6-48DA-88A7-84AC5272955B,เศรษฐกิจใหม่,นางสาว,พิชยา,มูลศรีแก้ว,73,41,ปริญญาตรี,ครู,ไม่ประกาศ
DB96EC00-6A87-46C7-B213-7699E613DA84,เศรษฐกิจใหม่,นาย,อดุลย์,โคตรพันธ์,74,57,ปริญญาตรี,เกษตรกร,ประกาศ
1C858D93-6033-434F-B402-58E34087F1C1,เศรษฐกิจใหม่,นายแพทย์*,เชาวน์,อารมย์ดี,75,82,ปริญญาตรี,รับราชการ,ประกาศ
15D334C8-0656-4013-91D8-4CC396FF92E8,เศรษฐกิจใหม่,นาย,สมศักดิ์,รักธรรม,76,58,ปริญญาตรี,รับจ้าง,ประกาศ
0DA4A884-2D62-48D3-950E-3C424FC7C922,เศรษฐกิจใหม่,นาย,วิษณุภตฆ์,พีรเจริญวงส์,77,55,ปริญญาโท,ผอ.การตรวจสอบภาคเอกชนประชาชน,ประกาศ
D45A26BE-C361-4C72-AC0F-1FA7F59B9554,เศรษฐกิจใหม่,นาย,มณฑล,เจริญวิชญ์,78,59,ปริญญาตรี,ครู,ประกาศ
A06C468D-2DC0-4C9E-8F6E-B35C49E99007,เศรษฐกิจใหม่,นาง,อุหรัน,นนท์ศิริ,79,60,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
EBAAABD8-F150-4348-A151-8A59157E0CDA,เศรษฐกิจใหม่,นาง,กนกอร,จำปาวงษ์,80,45,ปริญญาตรี,ทนายความ,ประกาศ
6DD9944D-30DA-4301-8F13-6399A75E73BE,เศรษฐกิจใหม่,นาย,ปกรณ์,แก้วงาม,81,35,ปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
8838A602-6316-4E70-944E-0C9959BD9613,สยามพัฒนา,นาย,บุญส่ง,เกิดหลำ,1,52,ปริญญาเอก,ธุรกิจส่วนตัว,ประกาศ
E58417B9-1ABD-4337-9FA6-1224D3014552,สยามพัฒนา,นาย,เอนก,พันธุรัตน์,2,62,ปริญญาเอก,ธุรกิจส่วนตัว,ประกาศ
7788B7AB-EF23-4D50-ADE8-E719A8E7E382,สยามพัฒนา,นาย,ถวัลย์,สงวนเผ่า,3,53,ปริญญาตรี,โลจิสติกส์,ประกาศ
DBE631BE-E87B-473D-B3A9-A4ECF4912160,สยามพัฒนา,พันตำรวจเอก,วิศรุต,เกิดหลำ,4,61,ปริญญาตรี,ตำรวจ,ประกาศ
F909EF46-8003-4C0B-9310-6C67171FB7A9,สยามพัฒนา,พันตำรวจเอก,จักรกฤช,วีร์วรเดช,5,62,ปริญญาตรี,-,ประกาศ
9884ABD1-90B6-4DDE-AD23-22C6B02E4DF8,สยามพัฒนา,นาย,ปานเทพ,ดีเนตร,6,54,ปริญญาโท,ธุรกิจส่วนตัว,ประกาศ
F381CB08-A6BB-4020-9994-74B2E5EA5F7B,สยามพัฒนา,นาย,พีรพล,ไทยทอง,7,42,ปริญญาเอก,อาจารย์,ประกาศ
D5A763D4-0BD5-47B0-A96A-67AE0C5692E3,สยามพัฒนา,นาย,นัธทวัฒน์,โสดานิล,8,64,ปริญญาเอก,รับราชการ,ประกาศ
7B851A8F-A526-4A0A-A1F4-763BD89D42BF,สยามพัฒนา,พันเอก,อำณาจ,บุญทักษ์,9,72,ต่ำกว่าปริญญาตรี,อาจารย์โรงเรียนทหารม้า ,ประกาศ
BF943F3A-0A65-4E15-BF74-E027AE86153A,สยามพัฒนา,นาย,เทวกร,คล้ายแจ้ง,10,48,ปริญญาตรี,รับจ้าง,ประกาศ
