GUID,จังหวัด,เขตเลือกตั้ง,เลขที่ใบรับใบสมัคร,คำนำหน้าชื่อ,ชื่อ,นามสกุล,ชื่อพรรค,อายุ,การศึกษาสูงสุด,อาชีพล่าสุด,ประกาศ/ไม่ประกาศ
79848E2B-FCAE-47FB-AED2-D540D168686C,สุรินทร์,5,20,นาย,ศุรวิษฐ์,ศิริพาณิชย์ศกุนต์,เพื่อชาติ,43,ปริญญาโท,อิสระ/ประกอบธุรกิจส่วนตัว,ประกาศ
37001AC1-097A-4799-A90B-7F7BC5D6BCFD,สุรินทร์,5,21,นางสาว,พักตร์วิไล,สหุนาฬุ,สามัญชน ,54,ปริญญาตรี,เกษตรกร/นักพัฒนาอิสระ,ประกาศ
B93A1241-5D0E-467D-9774-F034657BE571,สุรินทร์,5,22,นาย,สนั่น,บุญปก,พลังไทยรักไทย,62,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
04110A0D-2EF5-4B5D-83D3-9503BFB9FBB0,สุรินทร์,5,23,นาย,เฉลิม,ทะเกิงลาภ,ครูไทยเพื่อประชาชน,60,ปริญญาโท,ข้าราชการครู,ประกาศ
733BA576-3393-4B70-B735-BEE72FFAC709,สุรินทร์,5,24,นางสาว,ชุติกาญจน์,จุลพันธ์,ประชาชนปฏิรูป,35,ต่ำกว่าปริญญาตรี,พนักงานบริษัท,ประกาศ
735B452F-4E5F-4C2D-BAC8-A8311A12E833,สุรินทร์,5,25,นางสาว,จุฑารัตน์,ธรรมวัตร,พลังปวงชนไทย,27,ต่ำกว่าปริญญาตรี,พนักงานจ้างทั่วไป,ประกาศ
9017FE5A-E478-4644-89C0-46B74442E7E4,สุรินทร์,5,26,นาย,สัมฤทธิ์,โพธิ์ศรี,พลังชาติไทย,60,ปริญญาตรี,ข้าราชการครู,ประกาศ
ECEF5173-8D23-4A7F-9770-809A672466C6,สุรินทร์,5,27,นาย,อินทรีย์,เสริมทรัพย์,พลังไทสร้างชาติ,65,ปริญญาตรี,ทนายความ,ประกาศ
17373F75-882F-424A-AD3E-C5FFC3F81C84,สุรินทร์,5,28,นาย,อัจฉริยะ,จุฬารี,พลังไทยรักชาติ,45,ปริญญาตรี,พนักงานบริษัท,ประกาศ
B9288946-164D-494C-925C-EDB93C1283C7,สุรินทร์,5,29,นางสาว,สุดารัตน์,สีสุขใส,ไทยศรีวิไลย์,37,ต่ำกว่าปริญญาตรี,ทำนา,ประกาศ
479ADA19-C914-4E5F-B3C1-06C278E5DCB7,สุรินทร์,5,30,นาง,สมจิต,สอนกล้า,ทางเลือกใหม่,52,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
68B2DF69-C163-46CF-8D6E-D97A2E38516A,สุรินทร์,5,31,นางสาว,วงเดือน,สุขเมือง,มหาชน,39,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
386B8408-8E90-4197-AC44-51E8BDB5EA49,สุรินทร์,5,32,นางสาว,อริสยา,บัญชาเมฆ,ภาคีเครือข่ายไทย,28,ต่ำกว่าปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
98F435B4-E4B0-4063-8AD0-98ACE2D0C179,สุรินทร์,5,33,นาย,เจตธนากร,ทอนศรี,แทนคุณแผ่นดิน,58,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
558498F2-1CB6-4B43-8173-12CC1DE7B582,สุรินทร์,5,34,นาย,สำเนียง,หงษ์แก้ว,พลังศรัทธา,40,ปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
33B3E6F2-3F50-4F94-A3B6-8174E17629D6,สุรินทร์,5,35,นาย,สุรสิทธิ์,แก้วศรี,พลังประชาธิปไตย,37,ต่ำกว่าปริญญาตรี,ตัวแทนประกันชีวิต,ประกาศ
A2A615F7-4305-44D2-9E78-AFE610D02F3B,สุรินทร์,5,36,นางสาว,ประคอง,ปกชื่อ,ไทรักธรรม,30,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
9AE4C9A3-6977-4A32-B07A-B3D1654DC84F,สุรินทร์,6,1,นาย,ประหยัด,พานิกุล,ชาติไทยพัฒนา,63,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
951AC507-26DF-48E4-B4D5-71D72A802447,สุรินทร์,6,2,นาย,ธีระทัศน์,เตียวเจริญโสภา,พลังประชารัฐ,59,ปริญญาโท,ธุรกิจส่วนตัว,ประกาศ
07D00D16-E591-4BDF-B787-E2EE882BB69D,สุรินทร์,6,3,นาย,ล้ำเลิศ,พัวพัฒนโชติ,ภูมิใจไทย,56,ปริญญาตรี,นายกองค์การบริหารส่วนตำบล,ประกาศ
8A2D6684-E45D-4D11-A49A-8721A9B080DB,สุรินทร์,6,4,นาย,ทวีศักดิ์,ล้นเหลือ,ประชาภิวัฒน์,43,ปริญญาตรี,สมาชิกสภาเทศบาล,ประกาศ
AEFE0335-165A-4355-BBC7-AD44972B9535,สุรินทร์,6,5,นาย,สมบัติ,ศรีสุรินทร์,เพื่อไทย,73,ปริญญาโท,นักธุรกิจ,ประกาศ
5E44BA32-34BC-4F0A-BEA4-B860443C1489,สุรินทร์,6,6,นาย,สุภาพ,เพราะทอง,รักษ์ผืนป่าประเทศไทย,65,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
3482E8CC-6B5D-46BE-8675-1A63DDBF719D,สุรินทร์,6,7,นาย,ไพบูลย์,ศิริมา,ประชาธิปัตย์,62,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
EEED946F-D4D3-43C0-A563-BCAFEAEAADB9,สุรินทร์,6,8,นาย,ฉัตรชัย,สงวนดี,พลังท้องถิ่นไท,41,ต่ำกว่าปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
F14095DE-22D9-4FBC-9D83-E5D4335233B1,สุรินทร์,6,9,นาย,ธีระศักดิ์,กันนิดา,อนาคตใหม่,48,ต่ำกว่าปริญญาตรี,รับจ้างทั่วไป,ไม่ประกาศ
331F6B5C-82B4-4F3A-8188-A62195480768,สุรินทร์,6,10,นาย,พิภพ,จันทเขต,เสรีรวมไทย,64,ต่ำกว่าปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
40A3DBA4-9D5F-4571-9919-F42D3B0C0603,สุรินทร์,6,11,นาย,สุกฤษ,สร้อยศรีหา,เศรษฐกิจใหม่,41,ปริญญาตรี,ทนายความ,ประกาศ
A95E8F99-4BD5-4289-8C2F-F69182B08300,สุรินทร์,6,12,นาย,บุญฤกษ์,สมัครสมาน,ประชาชนปฏิรูป,66,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
31A28295-77C7-42CB-BE97-747B050CC0DF,สุรินทร์,6,13,นาย,พัศริน,สวยรูป,เพื่อนไทย,41,ปริญญาตรี,ธุรกิจส่วนตัว,ไม่ประกาศ
11515341-C209-4459-B77E-04F71FF69433,สุรินทร์,6,14,นาง,ดวงใจ,ตาเลิศ,ประชาชาติ,66,ปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
60768E1D-A7D3-409A-9985-FA11A2DF58C5,สุรินทร์,6,15,นาย,ครองศักดิ์,ยศวิจิตรไพศาล,ประชานิยม,63,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
28A7C0C9-30D5-4734-866A-0A08329EC942,สุรินทร์,6,16,นาย,ทรงพิรัตน์,ทรงวาจา,เพื่อแผ่นดิน,59,ปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
EF1B2142-9F50-40AD-812E-6231CEFFAD99,สุรินทร์,6,17,ร้อยตำรวจตรี,ศุภกร,เอนกไชยพร,ประชาธรรมไทย,55,ปริญญาโท,รับราชการ,ประกาศ
F306B5FD-5CBF-4402-9E66-0A13D73D1E8A,สุรินทร์,6,18,นางสาว,รัตนาพร,ฉิมงาม,พลังไทยรักไทย,47,ต่ำกว่าปริญญาตรี,อาชีพอิสระ,ประกาศ
9C5F1E6F-DA1F-4D37-9486-A95113A6E61B,สุรินทร์,6,19,นาย,พัสกร,สิงห์ทอง,รวมพลังประชาชาติไทย,42,ปริญญาตรี,ผู้บริหารศูนย์ไทยประกัน,ประกาศ
1B3FE257-7AD2-4897-B0C9-3D75B36E107C,สุรินทร์,6,20,นาง,ยิ่งลักษณ์,ไชยศรีษะ,เพื่อชาติ,47,ปริญญาตรี,ธุรกิจส่วนตัว,ประกาศ
72591DFA-3D96-4572-B474-4FAA62414AFC,สุรินทร์,6,21,ดาบตำรวจ,บุญเทียม,ศรีงาม,ประชาธิปไตยใหม่,70,ต่ำกว่าปริญญาตรี,ข้าราชการบำนาญ,ประกาศ
B5CD07AA-0D82-4CA8-AB1C-76729D9C89D7,สุรินทร์,6,22,นาย,ไพโรจน์,ดวงดี,ครูไทยเพื่อประชาชน,48,ปริญญาโท,ประกอบธุรกิจส่วนตัว,ประกาศ
83199877-9F5F-486F-8109-EFD6E5EEAAFC,สุรินทร์,6,23,นาย,ไชยรัตน์,จันทเขต,พลังปวงชนไทย,33,ปริญญาตรี,พนักงานบริษัท,ประกาศ
A369A3DA-3C95-4D87-B0E4-434379518B16,สุรินทร์,6,24,นาย,ประสิทธิ์,หงษ์ยนต์,พลังชาติไทย,61,ปริญญาโท,รับราชการ,ประกาศ
C341A49D-3563-4D54-8B30-C99EE6E1F320,สุรินทร์,6,25,นาย,อมร,วันเทาแก้ว,พลังไทสร้างชาติ,58,ปริญญาตรี,ทนายความ,ประกาศ
212461B6-6A67-4754-A675-62D2391BD25E,สุรินทร์,6,26,นาย,อาวุธไทย,วงศ์ฉลาด,ไทยศรีวิไลย์,58,ปริญญาตรี,ครูบำนาญ,ประกาศ
2DECE6B9-D150-40B1-A970-B1A6DFE66746,สุรินทร์,6,27,นาย,ประกอบ,มีแก้ว,มหาชน,51,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
BDD93EA9-B5C8-4A1F-8155-654760F0E510,สุรินทร์,6,28,นาง,อุราวรรณ์,หะวัน,ทางเลือกใหม่,50,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
D8B53943-4F38-4F4C-BA81-1A0955F45508,สุรินทร์,6,29,นาย,อธิคม,อินทร์งาม,พลังศรัทธา,56,ต่ำกว่าปริญญาตรี,เกษตรกร,ประกาศ
334BA38C-B14D-4172-943D-641BA9E60DA7,สุรินทร์,6,30,นาง,ธันยมัย,คงสุขดี,แทนคุณแผ่นดิน,52,ต่ำกว่าปริญญาตรี,ค้าขาย,ประกาศ
